Time,Emotion,Confidence,Details
2024-08-23 07:56:50,fear,0.31,"{'angry': 0.28, 'disgust': 0.04, 'fear': 0.31, 'happy': 0.14, 'sad': 0.22, 'surprise': 0.01, 'neutral': 0.01}"
2024-08-23 07:56:51,sad,0.61,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.12, 'sad': 0.61, 'surprise': 0.0, 'neutral': 0.12}"
2024-08-23 07:56:51,sad,0.37,"{'angry': 0.2, 'disgust': 0.0, 'fear': 0.22, 'happy': 0.18, 'sad': 0.37, 'surprise': 0.0, 'neutral': 0.03}"
2024-08-23 07:56:51,sad,0.58,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.16, 'sad': 0.58, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:51,sad,0.35,"{'angry': 0.23, 'disgust': 0.01, 'fear': 0.2, 'happy': 0.17, 'sad': 0.35, 'surprise': 0.01, 'neutral': 0.03}"
2024-08-23 07:56:51,sad,0.6,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.16, 'sad': 0.6, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:51,fear,0.29,"{'angry': 0.21, 'disgust': 0.0, 'fear': 0.29, 'happy': 0.19, 'sad': 0.26, 'surprise': 0.01, 'neutral': 0.02}"
2024-08-23 07:56:51,sad,0.47,"{'angry': 0.13, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.24, 'sad': 0.47, 'surprise': 0.0, 'neutral': 0.12}"
2024-08-23 07:56:51,fear,0.28,"{'angry': 0.19, 'disgust': 0.02, 'fear': 0.28, 'happy': 0.16, 'sad': 0.21, 'surprise': 0.01, 'neutral': 0.13}"
2024-08-23 07:56:51,sad,0.59,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.18, 'sad': 0.59, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:51,fear,0.32,"{'angry': 0.19, 'disgust': 0.02, 'fear': 0.32, 'happy': 0.11, 'sad': 0.27, 'surprise': 0.03, 'neutral': 0.04}"
2024-08-23 07:56:51,sad,0.62,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.15, 'sad': 0.62, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:51,angry,0.29,"{'angry': 0.29, 'disgust': 0.01, 'fear': 0.26, 'happy': 0.14, 'sad': 0.25, 'surprise': 0.01, 'neutral': 0.04}"
2024-08-23 07:56:51,sad,0.63,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.13, 'sad': 0.63, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:51,fear,0.43,"{'angry': 0.07, 'disgust': 0.01, 'fear': 0.43, 'happy': 0.02, 'sad': 0.37, 'surprise': 0.02, 'neutral': 0.08}"
2024-08-23 07:56:51,angry,0.47,"{'angry': 0.47, 'disgust': 0.01, 'fear': 0.12, 'happy': 0.14, 'sad': 0.19, 'surprise': 0.03, 'neutral': 0.03}"
2024-08-23 07:56:51,sad,0.68,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.1, 'sad': 0.68, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:51,fear,0.37,"{'angry': 0.11, 'disgust': 0.01, 'fear': 0.37, 'happy': 0.04, 'sad': 0.34, 'surprise': 0.04, 'neutral': 0.1}"
2024-08-23 07:56:51,happy,0.9,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.9, 'sad': 0.02, 'surprise': 0.01, 'neutral': 0.04}"
2024-08-23 07:56:51,sad,0.63,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.12, 'sad': 0.63, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:51,fear,0.55,"{'angry': 0.05, 'disgust': 0.01, 'fear': 0.55, 'happy': 0.01, 'sad': 0.27, 'surprise': 0.03, 'neutral': 0.08}"
2024-08-23 07:56:51,sad,0.54,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.2, 'sad': 0.54, 'surprise': 0.0, 'neutral': 0.12}"
2024-08-23 07:56:51,sad,0.66,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.12, 'sad': 0.66, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:51,sad,0.56,"{'angry': 0.14, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.13, 'sad': 0.56, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:51,fear,0.41,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.41, 'happy': 0.0, 'sad': 0.26, 'surprise': 0.02, 'neutral': 0.25}"
2024-08-23 07:56:51,sad,0.64,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.12, 'sad': 0.64, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:51,sad,0.51,"{'angry': 0.12, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.2, 'sad': 0.51, 'surprise': 0.0, 'neutral': 0.13}"
2024-08-23 07:56:52,sad,0.63,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.12, 'sad': 0.63, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:52,sad,0.58,"{'angry': 0.15, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.12, 'sad': 0.58, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:52,fear,0.54,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.54, 'happy': 0.01, 'sad': 0.31, 'surprise': 0.02, 'neutral': 0.05}"
2024-08-23 07:56:52,sad,0.63,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.13, 'sad': 0.63, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:52,sad,0.66,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.12, 'sad': 0.66, 'surprise': 0.0, 'neutral': 0.08}"
2024-08-23 07:56:52,sad,0.53,"{'angry': 0.12, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.19, 'sad': 0.53, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:52,sad,0.5,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.26, 'sad': 0.5, 'surprise': 0.0, 'neutral': 0.13}"
2024-08-23 07:56:52,sad,0.63,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.13, 'sad': 0.63, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:52,sad,0.47,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.3, 'sad': 0.47, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:52,sad,0.54,"{'angry': 0.14, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.17, 'sad': 0.54, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:52,sad,0.61,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.15, 'sad': 0.61, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:52,sad,0.61,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.17, 'sad': 0.61, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:52,sad,0.61,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.17, 'sad': 0.61, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:52,sad,0.54,"{'angry': 0.14, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.18, 'sad': 0.54, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:52,sad,0.66,"{'angry': 0.1, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.11, 'sad': 0.66, 'surprise': 0.0, 'neutral': 0.08}"
2024-08-23 07:56:52,neutral,0.74,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.12, 'happy': 0.0, 'sad': 0.05, 'surprise': 0.03, 'neutral': 0.74}"
2024-08-23 07:56:53,sad,0.48,"{'angry': 0.12, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.24, 'sad': 0.48, 'surprise': 0.0, 'neutral': 0.12}"
2024-08-23 07:56:53,neutral,0.57,"{'angry': 0.14, 'disgust': 0.0, 'fear': 0.19, 'happy': 0.0, 'sad': 0.05, 'surprise': 0.04, 'neutral': 0.57}"
2024-08-23 07:56:53,sad,0.5,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.28, 'sad': 0.5, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:53,sad,0.62,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.15, 'sad': 0.62, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:53,sad,0.52,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.23, 'sad': 0.52, 'surprise': 0.0, 'neutral': 0.14}"
2024-08-23 07:56:53,sad,0.62,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.16, 'sad': 0.62, 'surprise': 0.0, 'neutral': 0.08}"
2024-08-23 07:56:53,sad,0.58,"{'angry': 0.14, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.14, 'sad': 0.58, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:53,neutral,0.48,"{'angry': 0.16, 'disgust': 0.0, 'fear': 0.19, 'happy': 0.02, 'sad': 0.1, 'surprise': 0.04, 'neutral': 0.48}"
2024-08-23 07:56:53,sad,0.6,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.17, 'sad': 0.6, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:53,sad,0.62,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.16, 'sad': 0.62, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:53,neutral,0.59,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.28, 'happy': 0.0, 'sad': 0.07, 'surprise': 0.02, 'neutral': 0.59}"
2024-08-23 07:56:53,sad,0.5,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.27, 'sad': 0.5, 'surprise': 0.0, 'neutral': 0.12}"
2024-08-23 07:56:53,neutral,0.51,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.33, 'happy': 0.0, 'sad': 0.04, 'surprise': 0.07, 'neutral': 0.51}"
2024-08-23 07:56:53,sad,0.62,"{'angry': 0.11, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.12, 'sad': 0.62, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:53,neutral,0.43,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.41, 'happy': 0.0, 'sad': 0.03, 'surprise': 0.08, 'neutral': 0.43}"
2024-08-23 07:56:53,sad,0.55,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.19, 'sad': 0.55, 'surprise': 0.0, 'neutral': 0.13}"
2024-08-23 07:56:53,neutral,0.39,"{'angry': 0.33, 'disgust': 0.0, 'fear': 0.16, 'happy': 0.01, 'sad': 0.07, 'surprise': 0.04, 'neutral': 0.39}"
2024-08-23 07:56:53,sad,0.59,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.18, 'sad': 0.59, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:53,sad,0.65,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.14, 'sad': 0.65, 'surprise': 0.0, 'neutral': 0.08}"
2024-08-23 07:56:53,sad,0.64,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.13, 'sad': 0.64, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:54,sad,0.65,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.14, 'sad': 0.65, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:54,angry,0.4,"{'angry': 0.4, 'disgust': 0.01, 'fear': 0.11, 'happy': 0.1, 'sad': 0.3, 'surprise': 0.02, 'neutral': 0.04}"
2024-08-23 07:56:54,sad,0.52,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.26, 'sad': 0.52, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:54,sad,0.54,"{'angry': 0.14, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.18, 'sad': 0.54, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:54,sad,0.61,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.17, 'sad': 0.61, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:54,sad,0.6,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.18, 'sad': 0.6, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:54,sad,0.66,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.11, 'sad': 0.66, 'surprise': 0.0, 'neutral': 0.08}"
2024-08-23 07:56:54,neutral,0.43,"{'angry': 0.22, 'disgust': 0.0, 'fear': 0.15, 'happy': 0.06, 'sad': 0.11, 'surprise': 0.02, 'neutral': 0.43}"
2024-08-23 07:56:54,sad,0.55,"{'angry': 0.14, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.15, 'sad': 0.55, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:54,neutral,0.46,"{'angry': 0.29, 'disgust': 0.0, 'fear': 0.17, 'happy': 0.01, 'sad': 0.05, 'surprise': 0.02, 'neutral': 0.46}"
2024-08-23 07:56:54,sad,0.53,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.24, 'sad': 0.53, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:54,neutral,0.48,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.29, 'happy': 0.0, 'sad': 0.06, 'surprise': 0.09, 'neutral': 0.48}"
2024-08-23 07:56:54,sad,0.5,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.24, 'sad': 0.5, 'surprise': 0.0, 'neutral': 0.13}"
2024-08-23 07:56:54,neutral,0.57,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.17, 'happy': 0.0, 'sad': 0.17, 'surprise': 0.03, 'neutral': 0.57}"
2024-08-23 07:56:54,sad,0.64,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.13, 'sad': 0.64, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:54,neutral,0.43,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.29, 'happy': 0.0, 'sad': 0.11, 'surprise': 0.11, 'neutral': 0.43}"
2024-08-23 07:56:54,sad,0.49,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.24, 'sad': 0.49, 'surprise': 0.0, 'neutral': 0.15}"
2024-08-23 07:56:54,sad,0.55,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.22, 'sad': 0.55, 'surprise': 0.0, 'neutral': 0.13}"
2024-08-23 07:56:54,sad,0.66,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.14, 'sad': 0.66, 'surprise': 0.0, 'neutral': 0.08}"
2024-08-23 07:56:55,sad,0.55,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.21, 'sad': 0.55, 'surprise': 0.0, 'neutral': 0.12}"
2024-08-23 07:56:55,fear,0.38,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.38, 'happy': 0.0, 'sad': 0.06, 'surprise': 0.11, 'neutral': 0.37}"
2024-08-23 07:56:55,sad,0.63,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.15, 'sad': 0.63, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:55,sad,0.64,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.16, 'sad': 0.64, 'surprise': 0.0, 'neutral': 0.08}"
2024-08-23 07:56:55,sad,0.66,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.14, 'sad': 0.66, 'surprise': 0.0, 'neutral': 0.08}"
2024-08-23 07:56:55,sad,0.6,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.17, 'sad': 0.6, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:55,sad,0.58,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.16, 'sad': 0.58, 'surprise': 0.0, 'neutral': 0.12}"
2024-08-23 07:56:55,fear,0.75,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.75, 'happy': 0.0, 'sad': 0.09, 'surprise': 0.04, 'neutral': 0.08}"
2024-08-23 07:56:55,sad,0.61,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.17, 'sad': 0.61, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:55,sad,0.68,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.12, 'sad': 0.68, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:55,sad,0.62,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.16, 'sad': 0.62, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:55,sad,0.56,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.22, 'sad': 0.56, 'surprise': 0.0, 'neutral': 0.12}"
2024-08-23 07:56:55,sad,0.55,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.22, 'sad': 0.55, 'surprise': 0.0, 'neutral': 0.14}"
2024-08-23 07:56:55,sad,0.66,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.13, 'sad': 0.66, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:55,neutral,0.6,"{'angry': 0.1, 'disgust': 0.0, 'fear': 0.19, 'happy': 0.0, 'sad': 0.1, 'surprise': 0.01, 'neutral': 0.6}"
2024-08-23 07:56:55,sad,0.63,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.15, 'sad': 0.63, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:55,angry,0.36,"{'angry': 0.36, 'disgust': 0.0, 'fear': 0.22, 'happy': 0.0, 'sad': 0.05, 'surprise': 0.04, 'neutral': 0.32}"
2024-08-23 07:56:56,sad,0.66,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.14, 'sad': 0.66, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:56,neutral,0.36,"{'angry': 0.19, 'disgust': 0.0, 'fear': 0.26, 'happy': 0.01, 'sad': 0.03, 'surprise': 0.15, 'neutral': 0.36}"
2024-08-23 07:56:56,sad,0.66,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.11, 'sad': 0.66, 'surprise': 0.0, 'neutral': 0.08}"
2024-08-23 07:56:56,neutral,0.39,"{'angry': 0.29, 'disgust': 0.0, 'fear': 0.22, 'happy': 0.0, 'sad': 0.07, 'surprise': 0.03, 'neutral': 0.39}"
2024-08-23 07:56:56,sad,0.62,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.15, 'sad': 0.62, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:56,sad,0.55,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.2, 'sad': 0.55, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:56,sad,0.46,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.31, 'sad': 0.46, 'surprise': 0.0, 'neutral': 0.12}"
2024-08-23 07:56:56,sad,0.61,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.14, 'sad': 0.61, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:56,sad,0.65,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.1, 'sad': 0.65, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:56,angry,0.38,"{'angry': 0.38, 'disgust': 0.01, 'fear': 0.32, 'happy': 0.01, 'sad': 0.22, 'surprise': 0.04, 'neutral': 0.03}"
2024-08-23 07:56:56,sad,0.63,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.14, 'sad': 0.63, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:56,sad,0.52,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.27, 'sad': 0.52, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:56,angry,0.42,"{'angry': 0.42, 'disgust': 0.01, 'fear': 0.31, 'happy': 0.01, 'sad': 0.19, 'surprise': 0.04, 'neutral': 0.03}"
2024-08-23 07:56:56,sad,0.52,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.27, 'sad': 0.52, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:56,angry,0.42,"{'angry': 0.42, 'disgust': 0.01, 'fear': 0.31, 'happy': 0.01, 'sad': 0.19, 'surprise': 0.04, 'neutral': 0.03}"
2024-08-23 07:56:56,sad,0.51,"{'angry': 0.12, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.2, 'sad': 0.51, 'surprise': 0.0, 'neutral': 0.13}"
2024-08-23 07:56:56,angry,0.49,"{'angry': 0.49, 'disgust': 0.03, 'fear': 0.19, 'happy': 0.01, 'sad': 0.21, 'surprise': 0.03, 'neutral': 0.04}"
2024-08-23 07:56:56,neutral,0.37,"{'angry': 0.14, 'disgust': 0.01, 'fear': 0.15, 'happy': 0.23, 'sad': 0.08, 'surprise': 0.02, 'neutral': 0.37}"
2024-08-23 07:56:56,sad,0.5,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.28, 'sad': 0.5, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:56,sad,0.63,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.16, 'sad': 0.63, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:56,sad,0.27,"{'angry': 0.15, 'disgust': 0.01, 'fear': 0.16, 'happy': 0.14, 'sad': 0.27, 'surprise': 0.03, 'neutral': 0.25}"
2024-08-23 07:56:56,sad,0.67,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.15, 'sad': 0.67, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:57,sad,0.51,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.26, 'sad': 0.51, 'surprise': 0.0, 'neutral': 0.13}"
2024-08-23 07:56:57,sad,0.59,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.19, 'sad': 0.59, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:57,neutral,0.37,"{'angry': 0.2, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.13, 'sad': 0.21, 'surprise': 0.01, 'neutral': 0.37}"
2024-08-23 07:56:57,happy,0.9,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.9, 'sad': 0.02, 'surprise': 0.01, 'neutral': 0.03}"
2024-08-23 07:56:57,happy,0.55,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.55, 'sad': 0.17, 'surprise': 0.02, 'neutral': 0.13}"
2024-08-23 07:56:57,happy,0.55,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.55, 'sad': 0.17, 'surprise': 0.02, 'neutral': 0.13}"
2024-08-23 07:56:57,happy,0.78,"{'angry': 0.06, 'disgust': 0.01, 'fear': 0.02, 'happy': 0.78, 'sad': 0.06, 'surprise': 0.01, 'neutral': 0.07}"
2024-08-23 07:56:57,happy,0.61,"{'angry': 0.07, 'disgust': 0.02, 'fear': 0.08, 'happy': 0.61, 'sad': 0.04, 'surprise': 0.03, 'neutral': 0.17}"
2024-08-23 07:56:57,happy,0.33,"{'angry': 0.11, 'disgust': 0.0, 'fear': 0.3, 'happy': 0.33, 'sad': 0.11, 'surprise': 0.04, 'neutral': 0.1}"
2024-08-23 07:56:57,happy,0.27,"{'angry': 0.18, 'disgust': 0.01, 'fear': 0.15, 'happy': 0.27, 'sad': 0.12, 'surprise': 0.02, 'neutral': 0.25}"
2024-08-23 07:56:58,happy,0.29,"{'angry': 0.14, 'disgust': 0.0, 'fear': 0.18, 'happy': 0.29, 'sad': 0.08, 'surprise': 0.03, 'neutral': 0.27}"
2024-08-23 07:56:58,fear,0.43,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.43, 'happy': 0.05, 'sad': 0.05, 'surprise': 0.08, 'neutral': 0.31}"
2024-08-23 07:56:58,neutral,0.5,"{'angry': 0.13, 'disgust': 0.0, 'fear': 0.21, 'happy': 0.04, 'sad': 0.09, 'surprise': 0.03, 'neutral': 0.5}"
2024-08-23 07:56:58,neutral,0.5,"{'angry': 0.13, 'disgust': 0.0, 'fear': 0.21, 'happy': 0.04, 'sad': 0.09, 'surprise': 0.03, 'neutral': 0.5}"
2024-08-23 07:56:58,neutral,0.54,"{'angry': 0.14, 'disgust': 0.0, 'fear': 0.14, 'happy': 0.01, 'sad': 0.15, 'surprise': 0.02, 'neutral': 0.54}"
2024-08-23 07:56:58,neutral,0.36,"{'angry': 0.16, 'disgust': 0.0, 'fear': 0.17, 'happy': 0.03, 'sad': 0.27, 'surprise': 0.01, 'neutral': 0.36}"
2024-08-23 07:56:58,fear,0.29,"{'angry': 0.2, 'disgust': 0.0, 'fear': 0.29, 'happy': 0.07, 'sad': 0.09, 'surprise': 0.15, 'neutral': 0.19}"
2024-08-23 07:56:58,neutral,0.71,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.16, 'happy': 0.01, 'sad': 0.02, 'surprise': 0.09, 'neutral': 0.71}"
2024-08-23 07:56:58,neutral,0.62,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.2, 'happy': 0.01, 'sad': 0.11, 'surprise': 0.01, 'neutral': 0.62}"
2024-08-23 07:56:58,neutral,0.57,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.29, 'happy': 0.0, 'sad': 0.06, 'surprise': 0.03, 'neutral': 0.57}"
2024-08-23 07:56:58,neutral,0.64,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.17, 'happy': 0.0, 'sad': 0.06, 'surprise': 0.06, 'neutral': 0.64}"
2024-08-23 07:56:58,neutral,0.76,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.13, 'happy': 0.0, 'sad': 0.03, 'surprise': 0.04, 'neutral': 0.76}"
2024-08-23 07:56:58,neutral,0.62,"{'angry': 0.1, 'disgust': 0.0, 'fear': 0.13, 'happy': 0.01, 'sad': 0.04, 'surprise': 0.11, 'neutral': 0.62}"
2024-08-23 07:56:58,neutral,0.55,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.24, 'happy': 0.0, 'sad': 0.1, 'surprise': 0.04, 'neutral': 0.55}"
